Date,Open,High,Low,Close,Inflasi,Kurs,M2,Vix Open,Vix High,Vix Low,Vix Close,ROE,NPM,PER,Sentiment_Perang,Sentiment_Resesi,Sentiment_BBM
9/16/2019,705,715,695,700,3.339302326,14020,6015592.835,14.89,15.29,14.5,14.67,-0.086828164,-0.020967111,23.24075811,0.843053555,0.843053555,0.843053555
9/17/2019,700,720,695,715,3.330930233,14100,6016621.532,14.92,15.03,14.4,14.44,-0.078574591,-0.019750823,25.07692869,0.781947088,0.781947088,0.781947088
9/18/2019,715,715,705,705,3.32255814,14080,6017650.229,14.61,15.8,13.8,13.95,-0.070321017,-0.018534536,26.91309927,0.827753162,0.827753162,0.827753162
9/19/2019,705,720,700,705,3.314186047,14099,6018678.925,14.66,14.66,13.31,14.05,-0.062067444,-0.017318248,28.74926984,0.971485472,0.971485472,0.971485472
9/22/2019,705,710,690,700,3.305813953,14088,6019707.622,15.005,15.33,14.01,14.48,-0.05381387,-0.016101961,30.58544042,0.768752038,0.768752038,0.768752038
9/23/2019,700,700,685,690,3.29744186,14077,6020736.319,15.35,16,14.71,14.91,-0.045560297,-0.014885673,32.421611,0.877512276,0.877512276,0.877512276
9/24/2019,690,710,670,705,3.289069767,14099,6021765.016,14.77,17.620001,14.33,17.049999,-0.037306724,-0.013669386,34.25778158,0.900595705,0.900595705,0.900595705
9/25/2019,705,750,705,750,3.280697674,14134,6022793.713,17.049999,18.450001,15.69,15.96,-0.02905315,-0.012453098,36.09395216,0.958154154,0.958154154,0.958154154
9/26/2019,750,755,745,750,3.272325581,14162,6023822.41,16.23,17.09,15.35,16.07,-0.020799577,-0.011236811,37.93012274,0.974699187,0.974699187,0.974699187
9/29/2019,750,755,745,750,3.263953488,14168,6024851.106,16.73,17.22,15.7750005,16.155,-0.012546003,-0.010020523,39.76629332,0.798359472,0.798359472,0.798359472
9/30/2019,750,750,725,735,3.255581395,14174,6025879.803,17.23,17.35,16.200001,16.24,-0.00429243,-0.008804235,41.60246389,0.891275084,0.891275084,0.891275084
10/1/2019,735,735,705,720,3.247209302,14196,6026908.5,20.98,21.32,19.290001,19.5,0.003961143,-0.007587948,43.43863447,0.815811944,0.815811944,0.815811944
10/3/2019,715,715,695,700,3.230465116,14193,6032018.641,17.85999933,18.086666,16.99000033,17.12666667,0.02046829,-0.005155373,47.11097563,0.855610502,0.855610502,0.855610502
10/6/2019,700,710,690,695,3.222093023,14174.5,6034573.712,16.299999,16.469999,15.84,15.94,0.028721864,-0.003939085,48.94714621,0.811323812,0.811323812,0.811323812
10/7/2019,690,705,685,695,3.21372093,14156,6037128.783,14.38,14.69,12.98,13.03,0.036975437,-0.002722798,50.78331679,0.930748594,0.930748594,0.930748594
10/8/2019,695,715,695,705,3.205348837,14170,6039683.853,14.955,15.605,14.045,14.115,0.045229011,-0.00150651,52.61948737,0.893126917,0.893126917,0.893126917
10/9/2019,705,710,695,700,3.196976744,14182,6042238.924,15.53,16.52,15.11,15.2,0.053482584,-0.000290223,54.45565794,0.955373621,0.955373621,0.955373621
10/10/2019,700,705,690,705,3.188604651,14157,6044793.995,19.280001,19.799999,17.559999,17.57,0.061736157,0.000926065,56.29182852,0.98668915,0.98668915,0.98668915
10/13/2019,705,740,695,740,3.180232558,14141.5,6047349.066,17.4700005,18.1499995,16.0349995,16.07,0.069989731,0.002142352,58.1279991,0.870909333,0.870909333,0.870909333
10/14/2019,740,740,725,730,3.171860465,14126,6049904.136,15.66,16.5,14.51,14.57,0.078243304,0.00335864,59.96416968,0.964295685,0.964295685,0.964295685
10/15/2019,730,735,720,720,3.163488372,14140,6052459.207,13.94,14.43,13.39,13.54,0.086496878,0.004574928,61.80034026,0.993649006,0.993649006,0.993649006
10/16/2019,715,730,715,725,3.155116279,14187,6055014.278,13.94,14.26,13.6,13.68,0.094750451,0.005791215,63.63651084,0.90711081,0.90711081,0.90711081
10/17/2019,730,730,715,730,3.146744186,14172,6057569.348,13.79,14.18,13.31,13.79,0.103004024,0.007007503,65.47268142,0.918267608,0.918267608,0.918267608
10/20/2019,730,750,725,740,3.138372093,14152,6060124.419,14.015,14.405,13.655,13.895,0.111257598,0.00822379,67.30885199,0.962161501,0.962161501,0.962161501
10/21/2019,740,745,735,740,3.13,14132,6062679.49,14.24,14.63,14,14,0.119511171,0.009440078,69.14502257,0.916678536,0.916678536,0.916678536
10/22/2019,740,740,725,730,3.124347826,14058,6065234.56,13.99,14.61,13.7,14.46,0.127764745,0.010656365,70.98119315,0.95889051,0.95889051,0.95889051
10/23/2019,730,735,720,730,3.118695652,14051,6067789.631,14.83,15.12,14.01,14.01,0.136018318,0.011872653,72.81736373,0.929207265,0.929207265,0.929207265
10/24/2019,730,740,730,730,3.113043478,13996,6070344.702,13.98,14.34,13.4,13.71,0.144271891,0.01308894,74.65353431,0.837892401,0.837892401,0.837892401
10/27/2019,730,740,730,735,3.107391304,14009.5,6072899.773,13.495,13.74,13.03,13.41,0.152525465,0.014305228,76.48970489,0.792854857,0.792854857,0.792854857
10/28/2019,730,735,725,725,3.10173913,14023,6075454.843,13.01,13.14,12.66,13.11,0.160779038,0.015521516,78.32587547,0.927854975,0.927854975,0.927854975
10/29/2019,725,730,725,730,3.096086957,14028,6078009.914,13.16,13.52,13.07,13.2,0.169032612,0.016737803,80.16204604,0.858485782,0.858485782,0.858485782
10/30/2019,725,730,710,730,3.090434783,14044,6080564.985,13.08,13.37,12.27,12.33,0.168515473,0.016846451,80.34305403,0.9939955,0.9939955,0.9939955
10/31/2019,730,730,705,725,3.084782609,14008,6083120.055,13.51,13.95,13.18,13.22,0.167998334,0.016955099,80.52406201,0.879084155,0.879084155,0.879084155
11/3/2019,725,730,700,700,3.079130435,14005,6085675.126,16.280001,16.43,14.33,14.33,0.167481196,0.017063746,80.70506999,0.953858304,0.953858304,0.953858304
11/4/2019,700,700,680,695,3.073478261,14002,6088230.197,13.37,13.58,12.91,13.02,0.166964057,0.017172394,80.88607797,0.968108392,0.968108392,0.968108392
11/5/2019,695,700,680,690,3.067826087,14031,6090785.267,14.605,15.1400005,14.205,14.505,0.166446918,0.017281042,81.06708596,0.970162785,0.970162785,0.970162785
11/6/2019,685,690,675,685,3.062173913,13992,6093340.338,15.84,16.700001,15.5,15.99,0.16592978,0.017389689,81.24809394,0.955056628,0.955056628,0.955056628
11/7/2019,685,685,665,680,3.056521739,14040,6095895.409,13.01,13.33,12.39,12.93,0.165412641,0.017498337,81.42910192,0.997434273,0.997434273,0.997434273
11/10/2019,680,680,650,655,3.050869565,14040,6098450.48,17.35,17.440001,15.11,15.58,0.164895502,0.017606985,81.6101099,0.882111442,0.882111442,0.882111442
11/11/2019,655,655,640,655,3.045217391,14040,6101005.55,13.15,13.49,12.66,12.69,0.164378364,0.017715633,81.79111788,0.848825389,0.848825389,0.848825389
11/12/2019,655,660,645,655,3.039565217,14059,6103560.621,15.57,15.97,14.98,14.99,0.163861225,0.01782428,81.97212587,0.984974003,0.984974003,0.984974003
11/13/2019,655,665,655,665,3.033913043,14082,6106115.692,12.91,13.9,12.88,13,0.163344086,0.017932928,82.15313385,0.963667065,0.963667065,0.963667065
11/14/2019,665,665,650,655,3.02826087,14098,6108670.762,13.16,13.81,12.93,13.05,0.162826948,0.018041576,82.33414183,0.754348963,0.754348963,0.754348963
11/17/2019,655,655,650,650,3.022608696,14086.5,6111225.833,12.775,13.455,12.625,12.755,0.162309809,0.018150223,82.51514981,0.819460356,0.819460356,0.819460356
11/18/2019,650,655,640,650,3.016956522,14075,6113780.904,12.39,13.1,12.32,12.46,0.16179267,0.018258871,82.69615779,0.811917686,0.811917686,0.811917686
11/19/2019,650,665,645,645,3.011304348,14091,6116335.974,12.33,13.01,12.16,12.86,0.161275532,0.018367519,82.87716578,0.968841588,0.968841588,0.968841588
11/20/2019,645,655,640,645,3.005652174,14097,6118891.045,13.42,14.17,12.61,12.78,0.160758393,0.018476167,83.05817376,0.894389355,0.894389355,0.894389355
11/21/2019,645,650,630,650,3,14112,6121446.116,13.35,13.86,12.49,13.13,0.160241254,0.018584814,83.23918174,0.990385675,0.990385675,0.990385675
11/24/2019,650,650,620,650,2.991794872,14101.5,6124001.187,12.93,13.225,12.11,12.5,0.159724116,0.018693462,83.42018972,0.991223538,0.991223538,0.991223538
11/25/2019,650,650,625,650,2.983589744,14091,6126556.257,12.51,12.59,11.73,11.87,0.159206977,0.01880211,83.60119771,0.988749659,0.988749659,0.988749659
11/26/2019,645,650,630,645,2.975384615,14081,6129111.328,11.88,12.04,11.42,11.54,0.158689838,0.018910757,83.78220569,0.905394435,0.905394435,0.905394435
11/27/2019,645,645,625,645,2.967179487,14096,6131666.399,11.55,11.79,11.44,11.75,0.158172699,0.019019405,83.96321367,0.99336338,0.99336338,0.99336338
11/28/2019,645,645,640,645,2.958974359,14099,6134221.469,12.77666667,13.07666667,12.61,12.97666667,0.157655561,0.019128053,84.14422165,0.930421934,0.930421934,0.930421934
12/1/2019,645,650,640,645,2.950769231,14110.5,6136776.54,14.00333333,14.36333333,13.78,14.20333333,0.157138422,0.019236701,84.32522963,0.794972432,0.794972432,0.794972432
12/2/2019,645,650,630,645,2.942564103,14122,6132104.015,15.23,15.65,14.95,15.43,0.156621283,0.019345348,84.50623762,0.996552467,0.996552467,0.996552467
12/3/2019,650,660,645,660,2.934358974,14130,6127431.489,13.97,14.7,13.61,13.77,0.156104145,0.019453996,84.6872456,0.998925984,0.998925984,0.998925984
12/4/2019,660,665,655,665,2.926153846,14125,6122758.964,12.96,12.96,11.95,12.01,0.155587006,0.019562644,84.86825358,0.842788418,0.842788418,0.842788418
12/5/2019,670,670,650,665,2.917948718,14094,6118086.439,15.4150005,17.11,14.86,16.55,0.155069867,0.019671292,85.04926156,0.933438897,0.933438897,0.933438897
12/8/2019,665,670,655,665,2.90974359,14057.5,6113413.914,17.870001,21.26,17.77,21.09,0.154552729,0.019779939,85.23026955,0.745129681,0.745129681,0.745129681
12/9/2019,665,670,660,665,2.901538462,14021,6108741.388,14.69,14.94,13.85,14.22,0.15403559,0.019888587,85.41127753,0.995004582,0.995004582,0.995004582
12/10/2019,665,670,655,670,2.893333333,14004,6104068.863,13.665,14.02,13.105,13.45,0.153518451,0.019997235,85.59228551,0.896504319,0.896504319,0.896504319
12/11/2019,670,680,655,670,2.885128205,14025,6099396.338,12.64,13.1,12.36,12.68,0.153001313,0.020105882,85.77329349,0.980021918,0.980021918,0.980021918
12/12/2019,670,675,665,670,2.876923077,14042,6094723.813,14.94,15.55,13.6,13.94,0.152484174,0.02021453,85.95430147,0.985496593,0.985496593,0.985496593
12/15/2019,670,675,665,675,2.868717949,14023,6090051.287,13.705,14.04,12.655,13.04,0.151967035,0.020323178,86.13530946,0.986698306,0.986698306,0.986698306
12/16/2019,675,680,670,675,2.860512821,14004,6085378.762,12.47,12.53,11.71,12.14,0.151449897,0.020431826,86.31631744,0.937110871,0.937110871,0.937110871
12/17/2019,675,675,660,675,2.852307692,14018,6080706.237,12.23,12.47,11.9,12.29,0.150932758,0.020540473,86.49732542,0.761905402,0.761905402,0.761905402
12/18/2019,675,680,670,675,2.844102564,14007,6076033.712,12.24,12.7,11.93,12.58,0.150415619,0.020649121,86.6783334,0.978977406,0.978977406,0.978977406
12/19/2019,675,675,665,675,2.835897436,13983,6071361.186,12.55,12.78,12.43,12.5,0.149898481,0.020757769,86.85934139,0.87439115,0.87439115,0.87439115
12/22/2019,675,680,660,670,2.827692308,13982.66667,6066688.661,12.61333333,12.77,12.19333333,12.55,0.149381342,0.020866416,87.04034937,0.983339465,0.983339465,0.983339465
12/25/2019,670,670,650,670,2.819487179,13982.33333,6062016.136,12.67666667,12.76,11.95666667,12.6,0.148864203,0.020975064,87.22135735,0.984069765,0.984069765,0.984069765
12/26/2019,670,675,665,665,2.811282051,13982,6057343.611,12.74,12.75,11.72,12.65,0.148347065,0.021083712,87.40236533,0.965611279,0.965611279,0.965611279
12/29/2019,665,690,665,690,2.803076923,13953,6052671.085,19.0974995,19.455,17.9375,18.78499975,0.147829926,0.02119236,87.58337331,0.931489992,0.931489992,0.931489992
1/1/2020,690,700,680,685,2.794871795,13924,6047998.56,25.454999,26.16,24.155,24.9199995,0.147312787,0.021301007,87.7643813,0.910575151,0.910575151,0.910575151
1/2/2020,685,700,665,700,2.786666667,13895,6057367.528,31.8124985,32.865,30.3725,31.05499925,0.146795649,0.021409655,87.94538928,0.994415236,0.994415236,0.994415236
1/5/2020,700,700,690,700,2.778461538,13928,6066736.497,38.169998,39.57,36.59,37.189999,0.14627851,0.021518303,88.12639726,0.993918359,0.993918359,0.993918359
1/6/2020,700,700,690,700,2.77025641,13961,6076105.465,28.940001,30.6,28.110001,28.23,0.145761371,0.02162695,88.30740524,0.996050096,0.996050096,0.996050096
1/7/2020,700,700,690,695,2.762051282,13919,6085474.433,30.959999,31.76,28.200001,28.620001,0.145244233,0.021735598,88.48841323,0.652544534,0.652544534,0.652544534
1/8/2020,695,695,690,695,2.753846154,13934,6094843.402,28.41,29.175,26.6100005,27.370001,0.144727094,0.021844246,88.66942121,0.826230454,0.826230454,0.826230454
1/9/2020,695,710,690,705,2.745641026,13860,6104212.37,25.860001,26.59,25.02,26.120001,0.144209955,0.021952894,88.85042919,0.908384323,0.908384323,0.908384323
1/12/2020,705,715,700,715,2.737435897,13784,6113581.338,20.209999,20.92,20,20.77,0.143692817,0.022061541,89.03143717,0.879776621,0.879776621,0.879776621
1/13/2020,715,720,700,705,2.729230769,13708,6122950.307,12.84,13.09,12.32,12.32,0.143175678,0.022170189,89.21244515,0.969881872,0.969881872,0.969881872
1/14/2020,705,705,685,705,2.721025641,13654,6132319.275,12.72,13.82,12.05,12.39,0.142658539,0.022278837,89.39345314,0.946845782,0.946845782,0.946845782
1/15/2020,705,710,700,705,2.712820513,13706,6141688.243,12.79,12.83,11.95,12.42,0.142141401,0.022387485,89.57446112,0.973486054,0.973486054,0.973486054
1/16/2020,705,715,705,710,2.704615385,13658,6151057.212,12.2,12.42,11.78,12.32,0.141624262,0.022496132,89.7554691,0.959087718,0.959087718,0.959087718
1/19/2020,710,720,705,705,2.696410256,13656,6160426.18,12.54333333,12.72333333,11.96,12.49666667,0.141107123,0.02260478,89.93647708,0.798262566,0.798262566,0.798262566
1/20/2020,705,710,700,700,2.688205128,13654,6169795.148,12.88666667,13.02666667,12.14,12.67333333,0.140589985,0.022713428,90.11748506,0.971783054,0.971783054,0.971783054
1/21/2020,700,705,700,705,2.68,13658,6179164.117,13.23,13.33,12.32,12.85,0.140072846,0.022822075,90.29849305,0.926323092,0.926323092,0.926323092
1/22/2020,705,715,705,705,2.67984127,13678,6188533.085,12.45,13.01,12.31,12.91,0.139555707,0.022930723,90.47950103,0.941615731,0.941615731,0.941615731
1/23/2020,705,710,700,700,2.67968254,13626,6197902.053,13.26,14.15,12.94,12.98,0.139038569,0.023039371,90.66050901,0.967702115,0.967702115,0.967702115
1/27/2020,695,700,665,700,2.679365079,13612,6216639.99,17.42,19.02,16.82,18.23,0.138004291,0.023256666,91.02252498,0.956674,0.956674,0.956674
1/28/2020,700,700,700,700,2.679206349,13647,6226008.958,16.940001,18.030001,15.69,16.280001,0.137487152,0.023365314,91.20353296,0.844684988,0.844684988,0.844684988
1/29/2020,700,700,695,700,2.679047619,13634,6235377.927,15.68,16.65,14.94,16.389999,0.136970014,0.023473962,91.38454094,0.971217012,0.971217012,0.971217012
1/30/2020,700,700,695,700,2.678888889,13652,6244746.895,17.82,18.389999,15.3,15.49,0.136452875,0.023582609,91.56554892,0.768062025,0.768062025,0.768062025
2/2/2020,700,705,695,695,2.678730159,13689,6254115.863,28.1800005,29.3999995,23.4,24.454999,0.135935736,0.023691257,91.7465569,0.990873897,0.990873897,0.990873897
2/3/2020,695,700,690,700,2.678571429,13726,6263484.832,38.540001,40.41,31.5,33.419998,0.135418598,0.023799905,91.92756489,0.837824598,0.837824598,0.837824598
2/4/2020,700,705,695,700,2.678412698,13760,6272853.8,54.459999,57.240002,50.450001,50.91,0.134901459,0.023908553,92.10857287,0.955147052,0.955147052,0.955147052
2/5/2020,700,700,700,700,2.678253968,13717,6282222.768,41.4299995,42.880001,38.5550005,38.875,0.13438432,0.0240172,92.28958085,0.879546225,0.879546225,0.879546225
2/6/2020,695,700,695,700,2.678095238,13662,6291591.737,28.4,28.52,26.66,26.84,0.133867182,0.024125848,92.47058883,0.854136288,0.854136288,0.854136288
2/9/2020,705,710,705,710,2.677936508,13685,6300960.705,26.01,27.07,25.530001,26.57,0.133350043,0.024234496,92.65159682,0.799229093,0.799229093,0.799229093
2/10/2020,705,705,700,700,2.677777778,13708,6310329.673,28.870001,29.9,26.93,27.629999,0.132832904,0.024343143,92.8326048,0.901920402,0.901920402,0.901920402
2/11/2020,700,700,700,700,2.677619048,13686,6319698.642,38.57,38.779999,36.130001,37.130001,0.132315766,0.024451791,93.01361278,0.726267439,0.726267439,0.726267439
2/12/2020,705,705,700,700,2.677460317,13659,6329067.61,21,21.25,20.040001,21.17,0.131798627,0.024560439,93.19462076,0.971832681,0.971832681,0.971832681
2/13/2020,700,700,700,700,2.677301587,13679,6338436.578,14.43,15.44,14,14.15,0.131281488,0.024669087,93.37562874,0.927539396,0.927539396,0.927539396
2/16/2020,700,700,625,700,2.677142857,13686,6347805.547,14.61333333,15.45666667,14.17666667,14.37666667,0.13076435,0.024777734,93.55663673,0.9354669,0.9354669,0.9354669
2/17/2020,650,675,635,650,2.676984127,13693,6357174.515,14.79666667,15.47333333,14.35333333,14.60333333,0.130247211,0.024886382,93.73764471,0.851747084,0.851747084,0.851747084
2/18/2020,630,700,630,700,2.676825397,13676,6366543.483,14.98,15.49,14.53,14.83,0.129730072,0.02499503,93.91865269,0.703437078,0.703437078,0.703437078
2/19/2020,650,700,650,700,2.676666667,13717,6375912.452,14.66,14.74,14.21,14.38,0.129212934,0.025103678,94.09966067,0.887315166,0.887315166,0.887315166
2/20/2020,680,700,680,700,2.676507937,13735,6385281.42,14.54,17.209999,14.49,15.56,0.128695795,0.025212325,94.28066866,0.92995007,0.92995007,0.92995007
2/23/2020,700,700,700,700,2.676349206,13799,6394650.388,18.395,21.7799995,18.245,20.2950005,0.128178656,0.025320973,94.46167664,0.874854875,0.874854875,0.874854875
2/24/2020,810,810,700,765,2.676190476,13863,6404019.357,22.25,26.35,22,25.030001,0.127661518,0.025429621,94.64268462,0.833750978,0.833750978,0.833750978
2/25/2020,755,755,750,750,2.676031746,13893,6413388.325,23.280001,30.25,22.620001,27.85,0.127144379,0.025538268,94.8236926,0.913172829,0.913172829,0.913172829
2/26/2020,655,655,655,655,2.675873016,13966,6422757.293,26.629999,29.57,24.76,27.559999,0.12662724,0.025646916,95.00470058,0.981833792,0.981833792,0.981833792
2/27/2020,655,700,600,700,2.675714286,14018,6432126.262,32.139999,39.310001,29.370001,39.16,0.126110102,0.025755564,95.18570857,0.979944125,0.979944125,0.979944125
3/1/2020,650,700,610,700,2.675555556,14215.5,6441495.23,15.01,16.200001,13.13,14.02,0.125592963,0.025864212,95.36671655,0.998017788,0.998017788,0.998017788
3/2/2020,625,700,625,700,2.675396825,14413,6432184.13,18.639999,18.879999,17.1,17.969999,0.125075824,0.025972859,95.54772453,0.978344071,0.978344071,0.978344071
3/3/2020,700,700,700,700,2.675238095,14222,6422873.029,33.650002,41.060001,24.93,36.82,0.124558686,0.026081507,95.72873251,0.921406567,0.921406567,0.921406567
3/4/2020,700,735,690,735,2.675079365,14171,6413561.929,51.110001,52.290001,46.740002,46.799999,0.124041547,0.026190155,95.9097405,0.961184462,0.961184462,0.961184462
3/5/2020,725,725,700,715,2.674920635,14168,6404250.828,38.4300005,39.1500005,34.455001,35.54,0.123524408,0.026298802,96.09074848,0.854513443,0.854513443,0.854513443
3/8/2020,700,750,600,700,2.674761905,14255,6394939.728,25.75,26.01,22.17,24.280001,0.12300727,0.02640745,96.27175646,0.892833734,0.892833734,0.892833734
3/9/2020,700,700,700,700,2.674603175,14342,6385628.627,26.280001,35.939999,25.66,33.599998,0.122490131,0.026516098,96.45276444,0.986254132,0.986254132,0.986254132
3/10/2020,700,700,700,700,2.674444444,14411,6376317.527,31.36,36.189999,29.9249995,34.5749985,0.121972992,0.026624746,96.63377242,0.841138637,0.841138637,0.841138637
3/11/2020,700,700,700,700,2.674285714,14323,6367006.426,36.439999,36.439999,34.189999,35.549999,0.121455854,0.026733393,96.81478041,0.950979161,0.950979161,0.950979161
3/12/2020,700,700,700,700,2.674126984,14490,6357695.326,21.24,21.879999,20.719999,21.280001,0.120938715,0.026842041,96.99578839,0.992562377,0.992562377,0.992562377
3/15/2020,700,700,700,700,2.673968254,14654,6348384.225,39.535001,52.7199985,39.2750005,51.9850015,0.120421576,0.026950689,97.17679637,0.936673164,0.936673164,0.936673164
3/16/2020,700,700,655,700,2.673809524,14818,6339073.125,57.830002,83.559998,57.830002,82.690002,0.119904438,0.027059336,97.35780435,0.976485801,0.976485801,0.976485801
3/17/2020,700,700,655,700,2.673650794,15083,6329762.025,82.690002,84.830002,70.370003,75.910004,0.119387299,0.027167984,97.53881233,0.87492801,0.87492801,0.87492801
3/18/2020,660,700,660,700,2.673492063,15223,6320450.924,69.370003,85.470001,69.370003,76.449997,0.11887016,0.027276632,97.71982032,0.871748143,0.871748143,0.871748143
3/19/2020,700,700,660,700,2.673333333,15712,6311139.824,80.620003,84.260002,68.57,72,0.118353021,0.02738528,97.9008283,0.900405276,0.900405276,0.900405276
3/22/2020,700,700,655,700,2.673174603,16160,6301828.723,77.3500025,80.5,64.5149995,66.795,0.117835883,0.027493927,98.08183628,0.967963854,0.967963854,0.967963854
3/23/2020,700,700,690,700,2.673015873,16608,6292517.623,74.080002,76.739998,60.459999,61.59,0.117318744,0.027602575,98.26284426,0.97508235,0.97508235,0.97508235
3/25/2020,700,700,685,700,2.672857143,16468,6283206.522,61.439999,68.860001,58.029999,63.950001,0.116801605,0.027711223,98.44385225,0.76736626,0.76736626,0.76736626
3/26/2020,695,700,690,700,2.672698413,16328,6273895.422,65.669998,67.059998,57.66,61,0.116284467,0.02781987,98.62486023,0.867443448,0.867443448,0.867443448
3/29/2020,700,700,700,700,2.672539683,16332,6264584.321,65.9850005,67.375,57.129999,59.040001,0.115767328,0.027928518,98.80586821,0.914168286,0.914168286,0.914168286
3/30/2020,720,720,720,720,2.672380952,16336,6255273.221,66.300003,67.690002,56.599998,57.080002,0.115250189,0.028037166,98.98687619,0.924798977,0.924798977,0.924798977
3/31/2020,720,720,720,720,2.672222222,16367,6245962.12,56.689999,58.75,50.880001,53.540001,0.114733051,0.028145814,99.16788417,0.924964511,0.924964511,0.924964511
4/1/2020,700,740,690,720,2.672063492,16413,6236651.02,36.57,37.6049995,33.2550005,34.795,0.114215912,0.028254461,99.34889216,0.911706969,0.911706969,0.911706969
4/2/2020,730,730,730,730,2.671904762,16741,6240955.488,16.450001,16.459999,15.63,16.049999,0.113698773,0.028363109,99.52990014,0.978482318,0.978482318,0.978482318
4/5/2020,750,750,720,750,2.671746032,16648.5,6245259.956,39.130001,40.32,35.529999,35.970001,0.113181635,0.028471757,99.71090812,0.80288021,0.80288021,0.80288021
4/6/2020,725,780,720,780,2.671587302,16556,6249564.423,26.23,26.43,24.379999,25.809999,0.112664496,0.028580405,99.8919161,0.986588672,0.986588672,0.986588672
4/7/2020,730,730,730,730,2.671428571,16410,6253868.891,25.12,25.595,23.6499995,24.7849995,0.112147357,0.028689052,100.0729241,0.801213553,0.801213553,0.801213553
4/8/2020,730,730,730,730,2.671269841,16245,6258173.359,24.01,24.76,22.92,23.76,0.111630219,0.0287977,100.2539321,0.945862544,0.945862544,0.945862544
4/12/2020,730,745,720,745,2.671111111,16042.5,6262477.827,21.049999,21.15,19.969999,20.790001,0.11111308,0.028906348,100.43494,0.983898437,0.983898437,0.983898437
4/13/2020,745,745,745,745,2.670952381,15840,6266782.294,44.599998,45.040001,41.169998,41.169998,0.110595941,0.029014995,100.615948,0.963854754,0.963854754,0.963854754
4/14/2020,745,745,745,745,2.670793651,15722,6271086.762,40.240002,40.57,37.310001,37.759998,0.110078803,0.029123643,100.796956,0.91980654,0.91980654,0.91980654
4/15/2020,720,720,720,720,2.670634921,15707,6275391.23,42.57,43.23,40.049999,40.84,0.109561664,0.029232291,100.977964,0.858785272,0.858785272,0.858785272
4/16/2020,720,720,720,720,2.67047619,15787,6279695.698,41.919998,43.02,39.869999,40.110001,0.109044525,0.029340939,101.158972,0.991812956,0.991812956,0.991812956
4/19/2020,720,720,720,720,2.67031746,15665,6284000.166,41.299999,43.425001,39.875,41.9700015,0.108527387,0.029449586,101.33998,0.874615431,0.874615431,0.874615431
4/20/2020,720,730,715,720,2.67015873,15543,6288304.633,40.68,43.830002,39.880001,43.830002,0.108010248,0.029558234,101.5209879,0.953941119,0.953941119,0.953941119
4/21/2020,720,745,720,740,2.67,15643,6292609.101,44.279999,47.77,43.77,45.41,0.107493109,0.029666882,101.7019959,0.882222217,0.882222217,0.882222217
4/22/2020,740,755,740,750,2.650810811,15567,6296913.569,44.91,45.07,41.41,41.98,0.106975971,0.029775529,101.8830039,0.932943523,0.932943523,0.932943523
4/23/2020,750,765,750,750,2.631621622,15630,6301218.037,41.299999,42.470001,39.060001,41.380001,0.106458832,0.029884177,102.0640119,0.814602745,0.814602745,0.814602745
4/26/2020,750,770,750,765,2.612432432,15610.5,6305522.504,38.795,39.455,35.7849995,37.335001,0.105941693,0.029992825,102.2450199,0.754076856,0.754076856,0.754076856
4/27/2020,765,775,760,760,2.593243243,15591,6309826.972,36.290001,36.439999,32.509998,33.290001,0.105424555,0.030101473,102.4260279,0.898508859,0.898508859,0.898508859
4/28/2020,760,770,750,770,2.574054054,15488,6314131.44,33.209999,35.389999,30.540001,33.57,0.104907416,0.03021012,102.6070358,0.944391358,0.944391358,0.944391358
4/29/2020,770,775,750,770,2.554864865,15415,6318435.908,32.48,33.189999,30.709999,31.23,0.104390277,0.030318768,102.7880438,0.962771547,0.962771547,0.962771547
5/3/2020,765,765,750,755,2.535675676,15244,6322740.376,33.610001,42.84,33.540001,39.619999,0.103873139,0.030427416,102.9690518,0.919097257,0.919097257,0.919097257
5/4/2020,755,760,750,750,2.516486486,15073,6327044.843,34.2150005,39.5300005,32.745001,36.615,0.103356,0.030536063,103.1500598,0.991382301,0.991382301,0.991382301
5/5/2020,745,760,745,745,2.497297297,15104,6331349.311,34.82,36.220001,31.950001,33.610001,0.102838861,0.030644711,103.3310678,0.978382432,0.978382432,0.978382432
5/7/2020,745,755,745,745,2.478108108,15048,6335653.779,32.17,32.955001,29.6100005,30.785,0.102321723,0.030753359,103.5120757,0.868364251,0.868364251,0.868364251
5/10/2020,745,750,730,740,2.458918919,14992,6339958.247,29.52,29.690001,27.27,27.959999,0.101804584,0.030862007,103.6930837,0.981818449,0.981818449,0.981818449
5/11/2020,735,775,735,775,2.43972973,14936,6344262.714,27.559999,28.139999,26.040001,27.58,0.101287445,0.030970654,103.8740917,0.675920486,0.675920486,0.675920486
5/12/2020,770,820,770,820,2.420540541,14978,6348567.182,30.1500005,32.7799985,28.4050005,31.4299995,0.100770307,0.031079302,104.0550997,0.77689054,0.77689054,0.77689054
5/13/2020,820,860,810,860,2.401351351,14887,6352871.65,32.740002,37.419998,30.77,35.279999,0.100253168,0.03118795,104.2361077,0.642234319,0.642234319,0.642234319
5/14/2020,865,900,840,875,2.382162162,14946,6357176.118,35.16,39.279999,32.330002,32.610001,0.104095836,0.031351062,103.7850611,0.962710488,0.962710488,0.962710488
5/17/2020,875,910,870,910,2.362972973,14915.5,6361480.586,32.9349995,35.1799995,30.340001,30.955,0.107938503,0.031514174,103.3340146,0.832328248,0.832328248,0.832328248
